uid,text,label,split
13709,apko b bht bht mubarak ho 🕋 allah pak 🤲 apko lambi zindagi 💕 ata frmay apko har museebat preshani sy ba,2.0,train
13711,bilkul sahi kaha aapn jis tarah haar ke baad bhi aapn kaam karna nahi choda ye darshata hai ki ka,2.0,train
13713,pakistan ke wajood ko khatra pakistan ke dushman pakistan ke andar hain bhai sa,1.0,train
13714,one first get glimps bharat thekapilsharmashow weekend 930 pm sonytvuk nan,1.0,train
13716,jam kamal ki eid k bad wais bhi chutti honi hain isi waja se horahi hai k ne collect partner 's ko ignor,1.0,train
13717,minist shab necta nahi nacta huta kissi hathi k bachyy nan,0.0,train
13718,'s great feel like pray subh isha time studi show pray two sallah time increas healthier life nan,1.0,train
13720,aaj bughti sb ne jo vedio share ki vedio ko koi media nahi chalay ga se mengal sb ki r,0.0,train
13721,abbey dall beti ko molest karn ki shikayat karn gaya bap ki tere jija sasuraliyo ne jo boti bo,0.0,train
13724,khud ko dikho aur ek baatmujh tum jais aurat ko follow karn ki jarurat nahi hai j,0.0,train
13726,srk4life waahh saal ab kabhi nahi likhunga tere liy nan,0.0,train
13727,mere ko poora vishwa tha ki modi ji 364 se kam seat nahi ayengi magar 354 ayi mujh bahut khushi huyi ki boln,2.0,train
13728,mai hriday se cangrechul byakt kartahu har nahi manunga rar nahi thanunga bal ke kapal pe likht,2.0,train
13730,f ahmad acha batao ahmad voh ladka jyada pyara hai yaa main ahmad aap f heheh b voh jab mahira ko jyada pyari nan,1.0,train
13731,nsharif bc tu mera baap loot k kha gay hain un paiso main se sahe k help kar de bublo k bacha nan,2.0,train
13732,iski kuttey ki aanewali naslein wais hi apna munh chhupayeingi jais mir jafar ki naslein chhupatin,0.0,train
13737,pictur day proud mother ek maa ke liy iss jaada gaurav ka chan nhi aa sakta jeevan naman hai ai,2.0,train
13738,resign nahin karega usey gaan par laat maarkar bahar kiya jaayega nan,0.0,train
13741,good morn akka 💐💐 happi sunday 🙏🙏,2.0,train
13743,mujha asa lag raha ha hum bjp wala yen logo ko social media pa v aana band karwa dega,0.0,train
13745,favorit vieo harem shak funi man danc happi ) nan,2.0,train
13746,summer vocat pe ja rhe sare 😅 nan,1.0,train
13747,upa k sabhi dal dhiyan de agar evm par sandeh hai aap har savikar karen awor na hi jeet evm k virudh bharat,1.0,train
13748,sarkar kam saadi vyaha karana nahi hai samaj ka hai nan,0.0,train
13751,good morn papa ji bless sewa simran parmarth 🙏 💞 💖 🙏 💞 💖 🙏 contentwithonesaysstramrahim,2.0,train
13756,bighit excit perform tonight wangotango show start 7pm pt,2.0,train
13757,sarfarazahm wah wah wah captain dil jeet liya apna nation dress pehen kar 👏👏👏👏 make us proud sarfaraz wehavewewil cwc19 nan,2.0,train
13764,namastey sir 🙏🙏🙏 heartili congratul 2nd swearing-in ceremoni arun kanduri visakhapatnam ..🙏🙏🙏 nan,2.0,train
13765,chaal gazab hai full video song jannat zubair chaal gajab hai jannat,1.0,train
13767,lakiranj noktiju nije thing niti stvar 😋 nan,1.0,train
13768,dead wan na cri ’ ) happi tho cours thank ya enough love support ’ ) artist drop song nan,2.0,train
13769,aap jo bhi hai bhasha thik karo mahashay haar jeet jeevan ka ek hissa hai dont loos temper cool nan,2.0,train
13770,hate ka level kamr tak pahunch chuka hai 😂😂🤣🤣🤣,0.0,train
13773,ijassss sabk saath karta hai ye 😂😂 main ye soch ke fb nhi diya ki iska apna idol ka koi match nh,1.0,train
13774,mani happi return day bhagwan aapko lambi aayu de nan,2.0,train
13778,salman khan media hum tum etn chhed kareng ki tum confus hojayog pais le k articl chaap ki nahi paidmediacantharmsalman nan,0.0,train
13779,khan abe pagal hm kisi mandir ke jaak nahi chillat ki khoon se tilak lagayen goliyon se,0.0,train
13781,bansal12 dhan dhan satguru tera hi aasra dr bhayi ji msg bless,2.0,train
13782,kaisa pagal journalist hai ye itna bhi nahi pata ke ye ek fake footag hai 🤣 nan,0.0,train
13786,nai rajya sarkar banana usmen awsya hi bjp mla ko kharidegi bjp ki niyat par bhi janta men awiswa phelega isliy,1.0,train
13787,ex cricket sikandar bhakt abhi teri aukat nahi hai pakistan team ko judg karn ki jada apn aapko judg mat mat,0.0,train
13789,love bapa jaan hbd ilyasattarqadri hbdilyasqadri allah apn habib ke sadq aapka saya humar saroo pe qaim,2.0,train
13790,hindu muslim bhai bhai hindu bankar ye saal mc mull jihadi apni hi baheno ka ra,0.0,train
13791,nahi matlab kyun yeh galat fehmi ka shikar hain log kay wo galian deti huay barey swagger lag rhi hoti hain 😑 nan,0.0,train
13792,bilkul shi dont need sorri sir ke muh se love achcha l,2.0,train
13793,riz wan na lawyer ! ! ! fuck pussi nan,0.0,train
13794,na88 ns ka nazria hi vote ko izat mgr jali dr ye teri smjh nahi aega ab ye corrupt ka j,0.0,train
13795,scindia yeh zhandu tumko bhi le doodba raja saab still time join bjp n't feel,0.0,train
13796,desh ko aap jais greah mantri ki jarurat h aap pe pura desh bhrosa krta h,2.0,train
13798,bina manjil ke jine valo ki zindagi murdo se bhi btr hoti hai usk marn aur jine se duniya ko koi pharak nhi pa,0.0,train
13800,sk gamer sab maa ki chut hi hoti h chaman chutiy lagta h tu gand ki paida war h 💯😂😂 kyu ki teri maa ki c,0.0,train
13801,log kais hein bandey ko open free vote nahi dete aur itna paisa deke pvr mein mvi dekhn ja nan,0.0,train
13803,follow saifii interact good tweet follow back 💯 plis follow saifii nan,1.0,train
13804,kohinoor super valu basmati rice ( 5 kg ) rs 450 super review 👌👌👌 link,2.0,train
13805,saturdaymotiv shri nanak sahib ji amritvani mehla pehla accept met guru form nan,2.0,train
13808,54 shoaib ne galt nhi bola sarfraz waqai mota hogya hai inko agr cricket khelni fit rakhna hoga khud ko nan,0.0,train
13809,modi inko aisehi chowkidar nahi banaya tha 😂😂😂😂 yeh uski rakhwali karn har jagah pahoch jaat hai 😈😈😈 nan,0.0,train
13811,haar k bhi congressi ne pais diy nice 😊 nan,1.0,train
13812,maa aakhir maa hoti hai kitna bhi nalayak etc ho bhi wah maa ke liy lal hai,0.0,train
13814,aisa hona nahi chahi ay magar yeh polic bhi kisi say kam nahi ham bhi aksar ko sarkon per kis,0.0,train
13815,chahun mai ye chahun dil se mai ye chahun dragon ke sath ud kar dur desh chale jau,1.0,train
13820,call proper squad train yappi sorri live nahi kr paya q ki net khatm ho gya yaro nan,1.0,train
13821,n't even put effort win niyat hi nahi thi disappoint nan,0.0,train
13822,u r right kukurmutto ki tarah khali bari mat nikla karo nan,0.0,train
13823,'s full song song - tujhekitnachahnelag singer - arijitsingh film - kabirsingh download link -,1.0,train
13824,haha funni sarfaraz ka aokat sab k samni hai ap usi hathi samj rahi hen 😂 nan,0.0,train
13825,sir aap aay aur achi bhi lagi sone pe suhaga ! ! ! ! mean lot sir genuin ur call morn made day,2.0,train
13826,bohot bohot shubho kamay modi sir ea bharat des ko appka jarurat ha ... ... ... ..,2.0,train
13827,awaaz sir claim credit 1 2 stock hit target mcleod russel like case,1.0,train
13828,see less activ twitter late mind ask tweet wholesom miss — yeah aa,2.0,train
13829,yeh woh hrami hai jo tv pr aa k peh drood shreef prta r phir bri bgyrti se jhoot pr jhoot bkta nan,1.0,train
13830,sale congressi sansad kam karn nahi dusro ka kam kharab karn jate hai sansad ka kam r,0.0,train
13832,hear “ lag ja gale ke phir yeh haseen raat ho na ho shayad phir iss janam mein mulakat ho na ho ” feel ) nan,1.0,train
13834,jai shree ram jai shree balaji ki jai shree gurudev bhagwan jagatguru rambhdracharya durgaram,1.0,train
13835,ye vohi log hai jab indo pak outrag mai bollywood ko lame bolt hai bhadw,0.0,train
13836,thore sai still best sport minist india khelo india,1.0,train
13837,thank fan love - apka bharat,2.0,train
13839,oy chit fund chor jai sriram ramram kia kar mox hogi nahi sayd tu alla ho akbar karegi modi ko gal,0.0,train
13840,@ 148023 bhout khub sir song year main apk home town malerkotla se,2.0,train
13845,shrimaan modi ji namaskaar ji pahachano apney param mitra mohanp pandit ji villag mawai faridabad,1.0,train
13847,'s santet korea thak nan,1.0,train
13849,knightk india sabs pichda desh ban jayega fir b bhakt boleng right path 😂😂😂 nan,1.0,train
13850,nfl know bpa mean mani thing best player posit need best player posit valu,1.0,train
13851,aj apka yeh tweet danik jagran main ayaa h gud work gud think incindia nan,2.0,train
13853,jo jo media wale bjp ki bhakti karraheh un sub tv pe congress ki prabaktaon ko bhejna band kardijiy,0.0,train
13855,hi hil omg ure sweey thank u love u gorgeous nan,2.0,train
13856,agenda congress lao modi hatao spread hate u tell nan,0.0,train
13857,chor yaar u realli support main akela negat nahi faila sakta u reall,0.0,train
13858,aapko sharm nahi aati congress ko iss haal main aap jais leader nahi pahuchaya hainagar zara si sha,0.0,train
13859,murad saeed bohat behtareen bat ki ali muhammad bhai ne yeh bilaw jo bakwa kar rha hy yeh khabe najaiz olad,1.0,train
13861,45 chup ho ja har baar troll mat kiya kar imran bhai ne 100 % bole 105 % de diya ladko ne inshallah boy play well nan,2.0,train
13865,dixit baki teen nam nahi dekha dharmnath gupta ramchandra golu news bjp karyakarta nan,1.0,train
13866,ghotal ke siwa kiya kya unhon wais result mubarak ho aap ko & aapk bhai akhilesh & raul vinci ko nan,0.0,train
13867,best wish achch din everyon nan,2.0,train
13868,agar hindu congress aur kisi left partyko vote deng secular kayam raha agar hinduyon ne bjp aur modi ke upar,1.0,train
13870,thefilm best luck love iloveyoulotofmyloveyou 5 june ke liy god bless,2.0,train
13871,prasad68 potdar ajinkya ji bollywood film feel hinduism alway nan,1.0,train
13872,proud u bb ! ! ! ! 💕💕💕 thank lone af okkk nan,2.0,train
13873,tre jais dalal bhadwa ko amit sah nai apna bagga hi kafi hai nall failur sale nan,0.0,train
13875,ndtv hi mileng wo congress ko bhi sutron ke anusar jeeta rahe cong ko hahaha nan,0.0,train
13877,ye kis jagah ki news hai se zada import baat ye hai k ye hamar desh ki news hai aur ye ghatna,1.0,train
13878,sahab garam hava -1973 ke baad koi movi jo dil ko chhu gayi woh apki movi mulk hain kudo,2.0,train
13879,abe apni maa bhen ki chuddai khane wale baba ke beeg bsdk ab tere devi,0.0,train
13880,aapko hardik subhkamnay jeet ki meri taraf se mai aapki bahut badi fan hu aapko sabs,2.0,train
13881,isk bas ki hai bhi nahi glti se famous ho gya kya dekh ke log sarp chdha dete hain nan,0.0,train
13882,manniy pm sir apko nay bharat ki jeet ki bhut subhkamnay kash ap jais imandar,2.0,train
13883,local elect bjp evm badal nahi shakti hai jab sabs nan,2.0,train
13885,namst sarji kurawli tahsil ka tehsildaar sdm ke ade ka palan bhi nahi karn deta district mainpuri,1.0,train
13886,sir buhut buhut mubarak ho umrah,2.0,train
13887,ajjj mujay andaza hua k ; dill ko lgnay walay ghumou x xb x bra ghum baiii ka h allah kbhi b kixi ko b uxk b,2.0,train
13888,jaan laga bhai insha allah hm jeeteng best pr,2.0,train
13889,bar yeh bjp aur godi media kay ghar ka mamla hain koi kyun bahar dalega woh sirf dusr parti kay bare main,0.0,train
13890,great see guy back 👍 nan,2.0,train
13891,bewkoof ho tum goosebump aagy tumhar jais logo ki vjh se pragya thakur jais log mp ban gye terror acc,1.0,train
13892,24th ramadan kareem 24thramadankareem happi ramadanmubarak muslim rehmat maghfirat nijaat 2k19,2.0,train
13895,love hurt nan,1.0,train
13898,sunshyn loool thank sunshin see soon 😉 nan,1.0,train
13899,nikal sale ko parti se mai bhi bjp support hu per ais log parti nahi hona chahiy jo mahilao,0.0,train
13900,kahan hain wo lanati punjabi jinhon ne balochistan ko kharab,0.0,train
13902,✅7.3 gpa ✅ 7 trillion scholarship ✅ accept everi school world ✅ perfect attend ✅ princip nan,2.0,train
13903,jhoot bhi bol rha h ki gaadi ka numb,0.0,train
13904,mera funni ka reservoir empti ho gaya aaj se sad boi hour nan,1.0,train
13905,pm modi g pleas sabs pehl aap india mein awara gomata ka kuch kijiy bahut bad condit cow hungr,1.0,train
13906,use favourit month ramdan realli focus anyth 😕 nan,1.0,train
13907,hate kon karraha hai yr bach ko 🤣🤣🤣 lkn iski batameezi ko promot krna theek nhi hai aag jab,0.0,train
13910,aukaat inki chillar ki bhi nhi hoti aur sab mayawati ki tarah pais kamana chahti hain inko laga,0.0,train
13911,zindagi phoolon se muskurati rahe har khushi aapk daaman mein aati rahi khuda se,1.0,train
13912,ap sab ko mubrak ho allah sare dunyia k muslmano k sare guna made farmy sabi sari muskily hal kare ameen nan,2.0,train
13913,jai shree ram aaj se daili subah main apko jai shree ram bolunga jab tak aap khud se jai shree,0.0,train
13914,kumkumbhagya darpok 😬😏😂😂😂 sharam nahi hai kya thodi si bhi band karo yei natak goodi goodi bane ki koi zaroorat nahi ab nan,0.0,train
13915,com oye beshrm budday koi rift nhi hai inshallah sasti shuhrat k lye ajj kal tou pakistan k baray mai tweet kr rha hai nan,0.0,train
13917,sunoo tum leke aougi warna tumh bhi ghusn nahi dena mein 😠 ab senorita k pech mera hath,1.0,train
13919,guttiya tweet par log jab sachh javab dete hai fir sahan nahi hota arfa ko aur ab victim card kheln aa gaye run h nan,2.0,train
13920,khanzada tuj jesay bharwo mai khud tattay nhi hai ke pakistan aa sako lakin apn suwar qua,0.0,train
13921,boltay hai wow great 😍 🤣🤣😂 nan,2.0,train
13922,home ministri kadak aur chatur aadmi chahiy posit ke liy perfect nan,2.0,train
13924,kaash mein aisi shayari likhu prabhu shri ram aapki yaad mein aapki tasveer dikhai de usk har alfaaz गर…,2.0,train
13927,sheikh ni rozay kisi ko inbox ni nan,1.0,train
13931,suno anjana kashyap ji chautha piddhi media ko bhajpa ke samn tum logo ne bhej diya hai ab,1.0,train
13932,fool trust mayawati shukr hai bjp ko 300 seat gaye nahi toh yeh bua sabs pahl bhagt,0.0,train
13933,kasham bahut khushi hui sir ji badhai ho aapko sir ji mujh umid thi ki sarkaar aapki hi ban,2.0,train
13934,krishnan km se km tujh jese chutiyo ki trah ralli nhi nikali iski support nan,0.0,train
13935,basilio08 happi birthday 🎉💘 miss ( blast stay gorg mwa see u soon > 0 kwento kana haaa ilovey nan,2.0,train
13936,allahu akbar love prophet mohammad ( w ) beyond word measur allah ya bamu,2.0,train
13937,lover guy ye hmse koi joke nahi krre hai ramzan k pak maheen mai ),1.0,train
13938,contest code 👉 2q6cay join karo playerzpot 😍 aur jeeto free paytm cash meri taraf se 😋 lucki rank - 7th 11th,1.0,train
13939,boy bhai chalega bhai bajrangi bhaijaan hum sab dost 30 rupe mein dekh bajrangi bhaijaan k nan,1.0,train
13940,mene pehl hi kaha tha india particip wc 😏 self respect bhi koi cheej hoti hai 😪 nan,0.0,train
13943,wow actual rememb face back 5 year ago hehe good see u back nan,2.0,train
13945,rathe jai hind jai shri ram 🙏 sun jai shri ram bhale hi mat bol lekin bharat mata ki ja,2.0,train
13946,pradhan mantri modi 's raksha kavach whi india 's women help pm modi emerg stronger 2019 verma,2.0,train
13948,today din hope get happi world hope ham aag bhi aas birthday mana 💕 par,2.0,train
13949,happi birthday bhai 🎂🎁🎉👑,2.0,train
13951,ab next elect gandhi ko kosker bjp jeetegi rss ka agenda hi hy gandhi ko necha dekhan ka nan,0.0,train
13952,uppsc hue scam ka jabab upgovt ko vidhansabha elect mil jayega myogiadityanath nan,1.0,train
13954,wo tere duabai ke kharch wo teri makeup ke kharch 😏 wo tere mehang design ke jhore aur kiya,1.0,train
13956,safe shah saab ko samjhyen ye 😷 nan,1.0,train
13958,itn busi time mae bhi aapka repli yaaah dikhata hain ki aapk liy aapn pahl hain baad mae work 🙏🙏🌹🌹🌹🌹 nan,2.0,train
13960,forgot kumar ketkar best chamcha vadra clan nan,1.0,train
13961,patel 12 dogl hain ye sale sirf itiha chupa kar public ko bewakuf bana,0.0,train
13963,shiekh jabeen,1.0,train
13964,mehta yes bhut jyda achi comedi + pyar + emot + fight + long-lastinglov nan,1.0,train
13965,good morn sir kal aap ko baba biswanath ki puja ka fal aap ko jarur mile 5 saal tak ase hi desh,2.0,train
13968,mom say love chupk chupk 🙊😟😂 nan,1.0,train
13971,biki nte gaali koi bi de saktha bai chota baccha bi tum log nahi sudhrogey nan,0.0,train
13972,na jane kahan hai mere dil ki rani uss love bahut hai baat ka usko andaza bi nahi hai jina bi muskil usk bina,1.0,train
13973,ch * tiyon apna ch * tiyagiri band karo apn aap ko gau rakshak ya boln ka koi haq nai hai sab apn hai ag,0.0,train
13974,hindu ka nahi rote hi 😂😂😂 80 % hote hue bhi hindu khatr himodi hindu ko bacha sakta,0.0,train
13976,vaha ke hindu darpok hai lad nhi sakt nan,0.0,train
13977,dada ek hi dil hai kitni baar jitog jo hua uska,1.0,train
13978,great break news modiji kal apni mataji ke charan sparsh kark ashirvaad lene ke liy gujarat jayeng dear nan,2.0,train
13979,respect kaptan khud aya hai mard ka bacha nai harni pr kisi youngster ko bejh deti press confr nan,2.0,train
